Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-11,86.39,88.76,84.13,85.74,678364000,0.0,0.0
2024-03-08,95.09,97.36,86.47,87.49,1142269000,0.0,0.0
2024-03-07,90.12,92.72,89.56,92.63,608119000,0.0,0.0
2024-03-06,87.98,89.68,86.99,88.66,582520000,0.0,0.0
2024-03-05,85.23,86.06,83.38,85.92,520639000,0.004,0.0
2024-03-04,84.09,87.65,83.68,85.19,615616000,0.0,0.0
2024-03-01,79.96,82.26,79.4,82.24,479135000,0.0,0.0
2024-02-29,79.05,79.95,78.31,79.07,507289000,0.0,0.0
2024-02-28,77.58,78.89,77.09,77.62,393110000,0.0,0.0
2024-02-27,79.34,79.44,77.12,78.66,391705000,0.0,0.0
2024-02-26,79.66,80.61,78.47,79.05,503973000,0.0,0.0
2024-02-23,80.75,82.35,77.53,78.78,829388000,0.0,0.0
2024-02-22,74.99,78.54,74.18,78.5,865100000,0.0,0.0
2024-02-21,67.97,68.85,66.21,67.44,673755000,0.0,0.0
2024-02-20,71.91,71.92,67.7,69.42,704833000,0.0,0.0
2024-02-16,74.06,74.36,72.46,72.58,495327000,0.0,0.0
2024-02-15,73.83,73.94,72.36,72.62,420122000,0.0,0.0
2024-02-14,73.17,74.2,71.9,73.86,504917000,0.0,0.0
2024-02-13,70.36,73.41,69.59,72.09,602580000,0.0,0.0
2024-02-12,72.56,74.57,71.21,72.21,613710000,0.0,0.0
2024-02-09,70.5,72.15,70.18,72.1,436637000,0.0,0.0
2024-02-08,70.04,70.76,69.42,69.61,414422000,0.0,0.0
2024-02-07,68.28,70.18,67.57,70.06,495575000,0.0,0.0
2024-02-06,69.6,69.72,66.27,68.19,683111000,0.0,0.0
2024-02-05,68.19,69.46,67.17,69.3,680078000,0.0,0.0
2024-02-02,63.94,66.57,63.66,66.13,476578000,0.0,0.0
2024-02-01,62.07,63.16,61.62,63.0,369146000,0.0,0.0
2024-01-31,61.41,62.24,60.67,61.5,453795000,0.0,0.0
2024-01-30,62.87,63.46,62.23,62.74,410735000,0.0,0.0
2024-01-29,61.2,62.46,60.88,62.43,348733000,0.0,0.0
2024-01-26,60.93,61.75,60.54,61.0,390309000,0.0,0.0
2024-01-25,62.32,62.69,60.82,61.59,482777000,0.0,0.0
2024-01-24,60.27,62.82,59.91,61.33,560271000,0.0,0.0
2024-01-23,59.54,59.88,58.56,59.84,294654000,0.0,0.0
2024-01-22,60.02,60.3,59.04,59.62,452955000,0.0,0.0
2024-01-19,57.96,59.47,57.2,59.46,543501000,0.0,0.0
2024-01-18,57.23,57.57,56.08,57.08,491650000,0.0,0.0
2024-01-17,56.32,56.44,54.71,56.02,474394000,0.0,0.0
2024-01-16,54.99,56.81,54.87,56.35,449580000,0.0,0.0
2024-01-12,54.59,54.94,54.3,54.68,352994000,0.0,0.0
2024-01-11,54.97,55.32,53.53,54.79,596759000,0.0,0.0
2024-01-10,53.59,54.57,53.46,54.32,533796000,0.0,0.0
2024-01-09,52.37,54.3,51.66,53.11,773100000,0.0,0.0
2024-01-08,49.49,52.25,49.45,52.23,642510000,0.0,0.0
2024-01-05,48.44,49.52,48.28,49.07,415039000,0.0,0.0
2024-01-04,47.74,48.48,47.48,47.97,306535000,0.0,0.0
2024-01-03,47.46,48.16,47.3,47.55,320896000,0.0,0.0
2024-01-02,49.22,49.27,47.57,48.14,411254000,0.0,0.0
2023-12-29,49.79,49.97,48.73,49.5,389293000,0.0,0.0
2023-12-28,49.62,49.86,49.39,49.5,246587000,0.0,0.0
2023-12-27,49.49,49.66,49.06,49.39,233648000,0.0,0.0
2023-12-26,48.94,49.58,48.94,49.25,244200000,0.0,0.0
2023-12-22,49.17,49.36,48.44,48.81,252507000,0.0,0.0
2023-12-21,48.79,49.07,48.39,48.97,300425000,0.0,0.0
2023-12-20,49.63,49.97,48.07,48.09,397894000,0.0,0.0
2023-12-19,49.4,49.68,48.87,49.58,464444000,0.0,0.0
2023-12-18,49.38,50.41,49.13,50.05,412587000,0.0,0.0
2023-12-15,48.17,49.38,48.1,48.87,479948000,0.0,0.0
2023-12-14,48.37,48.65,47.4,48.33,391232000,0.0,0.0
2023-12-13,47.61,48.57,47.58,48.06,447792000,0.0,0.0
2023-12-12,46.02,47.64,46.02,47.63,372387000,0.0,0.0
2023-12-11,47.47,47.51,45.81,46.6,509728000,0.0,0.0
2023-12-08,46.57,47.72,46.53,47.48,359224000,0.0,0.0
2023-12-07,45.68,46.61,45.58,46.57,350823000,0.0,0.0
2023-12-06,47.19,47.36,45.39,45.48,380590000,0.0,0.0
2023-12-05,45.44,46.58,45.25,46.54,371718000,0.004,0.0
2023-12-04,46.05,46.05,44.98,45.48,437543000,0.0,0.0
2023-12-01,46.5,47.17,46.16,46.74,369317000,0.0,0.0
2023-11-30,48.0,48.08,46.39,46.74,526247000,0.0,0.0
2023-11-29,48.35,48.73,47.83,48.11,382005000,0.0,0.0
2023-11-28,48.21,48.29,47.45,47.79,401491000,0.0,0.0
2023-11-27,47.77,48.5,47.62,48.21,395662000,0.0,0.0
2023-11-24,48.44,48.89,47.72,47.75,294645000,0.0,0.0
2023-11-22,49.82,50.31,47.66,48.69,899420000,0.0,0.0
2023-11-21,50.1,50.49,49.19,49.91,565747000,0.0,0.0
2023-11-20,49.28,50.52,49.15,50.38,414120000,0.0,0.0
2023-11-17,49.49,49.69,48.98,49.27,325205000,0.0,0.0
2023-11-16,48.65,49.5,48.3,49.45,339756000,0.0,0.0
2023-11-15,49.91,49.93,48.17,48.86,475497000,0.0,0.0
2023-11-14,49.65,49.8,49.01,49.63,416954000,0.0,0.0
2023-11-13,48.29,49.09,48.07,48.59,384136000,0.0,0.0
2023-11-10,47.47,48.44,47.26,48.31,421245000,0.0,0.0
2023-11-09,47.44,48.2,46.72,46.92,540496000,0.0,0.0
2023-11-08,46.07,46.84,45.94,46.55,346719000,0.0,0.0
2023-11-07,45.69,46.19,45.13,45.93,343165000,0.0,0.0
2023-11-06,45.26,45.91,44.87,45.72,400733000,0.0,0.0
2023-11-03,43.99,45.28,43.7,44.98,424610000,0.0,0.0
2023-11-02,43.3,43.86,42.87,43.48,409172000,0.0,0.0
2023-11-01,40.86,42.36,40.84,42.3,437593000,0.0,0.0
2023-10-31,40.43,40.85,39.21,40.76,517969000,0.0,0.0
2023-10-30,41.06,41.74,40.46,41.14,388028000,0.0,0.0
2023-10-27,41.11,41.18,39.99,40.48,416784000,0.0,0.0
2023-10-26,41.83,42.23,39.86,40.3,541001000,0.0,0.0
2023-10-25,43.37,43.62,41.53,41.75,398379000,0.0,0.0
2023-10-24,43.05,43.67,42.67,43.64,401463000,0.0,0.0
2023-10-23,41.2,43.22,40.92,42.95,478530000,0.0,0.0
2023-10-20,41.87,42.44,41.05,41.36,477266000,0.0,0.0
2023-10-19,42.79,43.27,41.86,42.08,501233000,0.0,0.0
2023-10-18,42.57,43.19,41.8,42.17,627294000,0.0,0.0
2023-10-17,43.97,44.73,42.45,43.91,812333000,0.0,0.0
2023-10-16,45.04,46.2,44.89,46.07,375099000,0.0,0.0
2023-10-13,46.93,47.09,45.25,45.43,474115000,0.0,0.0
2023-10-12,46.75,47.58,46.3,46.92,481325000,0.0,0.0
2023-10-11,46.17,46.83,46.02,46.78,378137000,0.0,0.0
2023-10-10,45.28,46.23,45.06,45.77,368582000,0.0,0.0
2023-10-09,44.82,45.58,44.34,45.25,409675000,0.0,0.0
2023-10-06,44.17,45.76,44.0,45.74,434436000,0.0,0.0
2023-10-05,44.02,44.87,43.86,44.66,393483000,0.0,0.0
2023-10-04,43.72,44.12,43.27,44.02,361821000,0.0,0.0
2023-10-03,44.78,45.1,43.22,43.49,470850000,0.0,0.0
2023-10-02,44.0,45.15,43.84,44.76,433298000,0.0,0.0
2023-09-29,43.8,44.12,43.28,43.47,397830000,0.0,0.0
2023-09-28,42.43,43.42,42.09,43.06,424663000,0.0,0.0
2023-09-27,42.31,42.85,41.6,42.44,444935000,0.0,0.0
2023-09-26,41.98,42.79,41.63,41.89,402282000,0.0,0.0
2023-09-25,41.57,42.51,41.15,42.2,419091000,0.0,0.0
2023-09-22,41.55,42.09,41.21,41.59,479236000,0.0,0.0
2023-09-21,41.56,42.08,40.96,40.99,450736000,0.0,0.0
2023-09-20,43.57,43.88,42.2,42.21,367108000,0.0,0.0
2023-09-19,43.81,43.94,42.98,43.49,373064000,0.0,0.0
2023-09-18,42.72,44.22,41.98,43.94,500271000,0.0,0.0
2023-09-15,45.31,45.57,43.78,43.87,506831000,0.0,0.0
2023-09-14,45.92,45.96,45.1,45.55,370097000,0.0,0.0
2023-09-13,44.57,45.9,44.48,45.46,398355000,0.0,0.0
2023-09-12,44.71,45.65,44.5,44.84,349256000,0.0,0.0
2023-09-11,46.12,46.14,44.29,45.15,473966000,0.0,0.0
2023-09-08,45.91,46.58,45.24,45.55,473069000,0.0,0.0
2023-09-07,45.5,46.32,45.13,46.21,433330000,0.0,0.0
2023-09-06,48.41,48.52,46.55,47.03,468670000,0.004,0.0
2023-09-05,48.19,48.82,47.83,48.52,382653000,0.0,0.0
2023-09-01,49.73,49.77,48.11,48.48,463830000,0.0,0.0
2023-08-31,49.35,49.71,48.93,49.32,528570000,0.0,0.0
2023-08-30,49.01,49.89,48.39,49.23,735206000,0.0,0.0
2023-08-29,46.63,49.05,46.36,48.75,701397000,0.0,0.0
2023-08-28,46.45,46.95,44.86,46.8,685192000,0.0,0.0
2023-08-25,46.98,47.77,44.99,45.99,925341000,0.0,0.0
2023-08-24,50.18,50.23,47.13,47.13,1156044000,0.0,0.0
2023-08-23,45.84,47.17,45.18,47.08,779046000,0.0,0.0
2023-08-22,48.1,48.15,45.3,45.64,755293000,0.0,0.0
2023-08-21,44.46,47.03,44.19,46.94,692573000,0.0,0.0
2023-08-18,42.61,43.55,41.63,43.27,583768000,0.0,0.0
2023-08-17,43.94,44.03,42.97,43.31,452395000,0.0,0.0
2023-08-16,44.49,44.65,43.38,43.46,527451000,0.0,0.0
2023-08-15,44.53,45.24,43.68,43.91,676512000,0.0,0.0
2023-08-14,40.46,43.77,40.28,43.72,690286000,0.0,0.0
2023-08-11,41.72,41.99,40.61,40.83,533085000,0.0,0.0
2023-08-10,42.13,43.54,41.81,42.36,492705000,0.0,0.0
2023-08-09,44.24,44.28,42.11,42.53,586449000,0.0,0.0
2023-08-08,44.82,45.21,44.03,44.63,353843000,0.0,0.0
2023-08-07,45.08,45.51,44.53,45.39,322154000,0.0,0.0
2023-08-04,44.95,45.61,44.36,44.65,362666000,0.0,0.0
2023-08-03,43.77,45.09,43.77,44.49,324176000,0.0,0.0
2023-08-02,45.8,45.81,43.36,44.24,530142000,0.0,0.0
2023-08-01,46.43,46.87,46.0,46.48,237858000,0.0,0.0
2023-07-31,46.72,47.1,46.47,46.7,251055000,0.0,0.0
2023-07-28,46.64,47.0,46.35,46.72,331194000,0.0,0.0
2023-07-27,46.49,47.36,45.72,45.87,455976000,0.0,0.0
2023-07-26,45.99,46.02,44.6,45.42,364237000,0.0,0.0
2023-07-25,44.91,46.15,44.89,45.65,348081000,0.0,0.0
2023-07-24,44.7,45.08,44.01,44.58,382516000,0.0,0.0
2023-07-21,45.76,45.84,44.07,44.28,963769000,0.0,0.0
2023-07-20,46.48,47.06,45.03,45.49,537865000,0.0,0.0
2023-07-19,47.43,47.79,46.71,47.05,427502000,0.0,0.0
2023-07-18,46.67,47.86,45.7,47.46,569164000,0.0,0.0
2023-07-17,46.26,46.46,45.23,46.43,510488000,0.0,0.0
2023-07-14,46.55,48.06,45.03,45.44,772075000,0.0,0.0
2023-07-13,44.49,46.12,44.46,45.95,478204000,0.0,0.0
2023-07-12,43.0,43.91,42.75,43.87,481277000,0.0,0.0
2023-07-11,42.45,42.73,42.04,42.38,298244000,0.0,0.0
2023-07-10,42.63,42.78,41.62,42.15,353908000,0.0,0.0
2023-07-07,42.29,43.18,42.15,42.47,355881000,0.0,0.0
2023-07-06,41.82,42.15,41.32,42.07,303582000,0.0,0.0
2023-07-05,42.11,43.15,42.06,42.29,323618000,0.0,0.0
2023-07-03,42.49,42.87,42.17,42.38,198209000,0.0,0.0
2023-06-30,41.65,42.52,41.47,42.27,501148000,0.0,0.0
2023-06-29,41.53,41.57,40.57,40.79,380514000,0.0,0.0
2023-06-28,40.63,41.82,40.49,41.09,582639000,0.0,0.0
2023-06-27,40.77,41.91,40.42,41.85,462175000,0.0,0.0
2023-06-26,42.43,42.74,40.07,40.6,594322000,0.0,0.0
2023-06-23,42.44,42.78,41.99,42.18,358140000,0.0,0.0
2023-06-22,42.22,43.4,42.21,43.0,417737000,0.0,0.0
2023-06-21,43.47,43.59,42.05,43.02,551603000,0.0,0.0
2023-06-20,42.97,43.96,42.65,43.78,451153000,0.0,0.0
2023-06-16,43.42,43.69,42.63,42.66,655709000,0.0,0.0
2023-06-15,42.57,43.26,42.12,42.62,568622000,0.0,0.0
2023-06-14,40.8,42.97,40.52,42.97,740465000,0.0,0.0
2023-06-13,40.16,41.07,39.71,40.99,613208000,0.0,0.0
2023-06-12,39.17,39.5,38.59,39.46,388701000,0.0,0.0
2023-06-09,39.01,39.68,38.54,38.74,427717000,0.0,0.0
2023-06-08,37.7,38.84,37.48,38.48,417772000,0.0,0.0
2023-06-07,38.89,39.47,37.33,37.45,511998000,0.004,0.0
2023-06-06,38.8,39.13,38.12,38.62,388729000,0.0,0.0
2023-06-05,38.88,39.53,38.68,39.14,396094000,0.0,0.0
2023-06-02,40.07,40.47,39.03,39.3,482731000,0.0,0.0
2023-06-01,38.46,40.02,38.31,39.74,635873000,0.0,0.0
2023-05-31,39.46,40.26,37.79,37.8,1002580000,0.0,0.0
2023-05-30,40.56,41.91,39.92,40.08,923401000,0.0,0.0
2023-05-26,37.86,39.14,37.52,38.92,714397000,0.0,0.0
2023-05-25,38.49,39.45,36.61,37.95,1543911000,0.0,0.0
2023-05-24,30.19,30.58,29.78,30.51,721419000,0.0,0.0
2023-05-23,30.98,31.26,30.61,30.66,356253000,0.0,0.0
2023-05-22,30.88,31.5,30.66,31.15,372000000,0.0,0.0
2023-05-19,31.51,31.56,30.89,31.24,473908000,0.0,0.0
2023-05-18,30.39,31.8,30.3,31.65,748725000,0.0,0.0
2023-05-17,29.56,30.18,29.41,30.15,432535000,0.0,0.0
2023-05-16,28.82,29.85,28.81,29.19,449405000,0.0,0.0
2023-05-15,28.49,28.95,28.13,28.93,293926000,0.0,0.0
2023-05-12,28.51,28.76,28.02,28.32,274222000,0.0,0.0
2023-05-11,28.87,28.93,28.22,28.56,322149000,0.0,0.0
2023-05-10,28.98,29.09,28.44,28.86,369350000,0.0,0.0
2023-05-09,28.88,28.95,28.43,28.55,314869000,0.0,0.0
2023-05-08,28.5,29.2,28.33,29.13,344979000,0.0,0.0
2023-05-05,27.8,28.73,27.71,28.66,361494000,0.0,0.0
2023-05-04,27.63,27.84,27.22,27.54,321850000,0.0,0.0
2023-05-03,27.82,28.35,27.45,27.78,383387000,0.0,0.0
2023-05-02,28.66,28.81,28.06,28.19,402730000,0.0,0.0
2023-05-01,27.82,29.04,27.76,28.89,570329000,0.0,0.0
2023-04-28,27.2,27.74,27.05,27.73,292216000,0.0,0.0
2023-04-27,27.34,27.47,26.6,27.2,377161000,0.0,0.0
2023-04-26,26.98,27.31,26.68,26.94,406337000,0.0,0.0
2023-04-25,27.06,27.23,26.2,26.22,378527000,0.0,0.0
2023-04-24,26.99,27.34,26.65,27.02,339282000,0.0,0.0
2023-04-21,26.93,27.16,26.7,27.1,345103000,0.0,0.0
2023-04-20,27.65,28.01,26.98,27.08,427713000,0.0,0.0
2023-04-19,27.34,27.98,27.21,27.91,358660000,0.0,0.0
2023-04-18,27.51,28.09,27.34,27.65,604812000,0.0,0.0
2023-04-17,26.54,26.99,26.41,26.98,321471000,0.0,0.0
2023-04-14,26.48,26.86,26.2,26.74,395660000,0.0,0.0
2023-04-13,26.71,26.87,26.31,26.44,353615000,0.0,0.0
2023-04-12,27.35,27.45,26.43,26.47,446259000,0.0,0.0
2023-04-11,27.7,27.77,27.1,27.15,314378000,0.0,0.0
2023-04-10,26.8,27.6,26.65,27.56,395279000,0.0,0.0
2023-04-06,26.56,27.06,26.41,27.02,397654000,0.0,0.0
2023-04-05,26.81,26.98,26.37,26.86,515015000,0.0,0.0
2023-04-04,27.94,27.98,27.29,27.43,368592000,0.0,0.0
2023-04-03,27.49,27.98,27.31,27.94,398716000,0.0,0.0
2023-03-31,27.12,27.81,27.08,27.76,433933000,0.0,0.0
2023-03-30,27.21,27.48,27.08,27.36,364516000,0.0,0.0
2023-03-29,26.8,27.06,26.58,26.96,393694000,0.0,0.0
2023-03-28,26.43,26.49,25.83,26.39,356104000,0.0,0.0
2023-03-27,26.82,26.98,26.34,26.51,361026000,0.0,0.0
2023-03-24,27.01,27.15,26.33,26.76,454920000,0.0,0.0
2023-03-23,27.09,27.48,26.67,27.17,564889000,0.0,0.0
2023-03-22,26.4,27.57,26.22,26.45,797295000,0.0,0.0
2023-03-21,26.16,26.37,25.36,26.18,547408000,0.0,0.0
2023-03-20,25.6,26.0,25.11,25.88,432747000,0.0,0.0
2023-03-17,25.96,26.38,25.65,25.71,848547000,0.0,0.0
2023-03-16,24.01,25.57,23.88,25.52,583253000,0.0,0.0
2023-03-15,23.74,24.27,23.34,24.21,524486000,0.0,0.0
2023-03-14,23.48,24.2,23.44,24.04,474910000,0.0,0.0
2023-03-13,22.73,23.28,22.28,22.95,421890000,0.0,0.0
2023-03-10,23.39,23.61,22.71,22.95,474866000,0.0,0.0
2023-03-09,24.16,24.44,23.36,23.42,501257000,0.0,0.0
2023-03-08,23.47,24.18,23.41,24.16,513573000,0.0,0.0
2023-03-07,23.58,24.11,23.22,23.27,515154000,0.004,0.0
2023-03-06,23.87,24.23,23.46,23.53,437429000,0.0,0.0
2023-03-03,23.3,23.88,23.11,23.87,412393000,0.0,0.0
2023-03-02,22.47,23.36,22.41,23.29,389415000,0.0,0.0
2023-03-01,23.17,23.23,22.49,22.68,460026000,0.0,0.0
2023-02-28,23.35,23.8,23.18,23.19,455963000,0.0,0.0
2023-02-27,23.65,23.86,23.43,23.48,452994000,0.0,0.0
2023-02-24,23.2,23.45,22.93,23.26,589716000,0.0,0.0
2023-02-23,23.42,23.87,23.0,23.64,1117995000,0.0,0.0
2023-02-22,20.69,21.08,20.4,20.73,513184000,0.0,0.0
2023-02-21,20.98,21.47,20.6,20.64,410015000,0.0,0.0
2023-02-17,21.61,21.72,20.96,21.37,465888000,0.0,0.0
2023-02-16,22.11,22.53,21.91,21.98,412026000,0.0,0.0
2023-02-15,22.53,22.83,22.09,22.74,420575000,0.0,0.0
2023-02-14,21.56,23.03,21.35,22.95,675474000,0.0,0.0
2023-02-13,21.52,22.03,20.94,21.77,474919000,0.0,0.0
2023-02-10,21.67,22.06,20.79,21.24,550737000,0.0,0.0
2023-02-09,22.58,23.0,22.1,22.32,523876000,0.0,0.0
2023-02-08,22.37,22.86,21.99,22.18,559651000,0.0,0.0
2023-02-07,21.36,22.24,21.13,22.15,664150000,0.0,0.0
2023-02-06,20.79,21.55,20.77,21.07,452197000,0.0,0.0
2023-02-03,20.98,21.72,20.77,21.08,429366000,0.0,0.0
2023-02-02,20.98,21.93,20.68,21.69,564276000,0.0,0.0
2023-02-01,19.67,21.17,19.59,20.92,660477000,0.0,0.0
2023-01-31,19.15,19.67,18.93,19.52,498017000,0.0,0.0
2023-01-30,19.93,20.12,19.13,19.14,488611000,0.0,0.0
2023-01-27,19.44,20.61,19.39,20.35,542142000,0.0,0.0
2023-01-26,19.68,20.15,19.26,19.78,489535000,0.0,0.0
2023-01-25,18.9,19.35,18.56,19.3,449537000,0.0,0.0
2023-01-24,18.81,19.48,18.8,19.25,496204000,0.0,0.0
2023-01-23,18.05,19.23,17.8,19.17,655163000,0.0,0.0
2023-01-20,16.99,17.84,16.81,17.82,564967000,0.0,0.0
2023-01-19,17.02,17.18,16.72,16.75,452932000,0.0,0.0
2023-01-18,17.65,17.86,17.27,17.36,439624000,0.0,0.0
2023-01-17,16.88,17.71,16.88,17.69,511102000,0.0,0.0
2023-01-13,16.26,16.91,16.15,16.88,447287000,0.0,0.0
2023-01-12,16.08,16.62,15.48,16.5,551409000,0.0,0.0
2023-01-11,15.83,16.01,15.55,15.99,353285000,0.0,0.0
2023-01-10,15.49,15.95,15.46,15.89,384101000,0.0,0.0
2023-01-09,15.27,16.04,15.13,15.61,504231000,0.0,0.0
2023-01-06,14.46,15.0,14.02,14.84,405044000,0.0,0.0
2023-01-05,14.48,14.55,14.13,14.25,389168000,0.0,0.0
2023-01-04,14.55,14.84,14.23,14.74,431324000,0.0,0.0
2023-01-03,14.84,14.98,14.08,14.3,401277000,0.0,0.0
2022-12-30,14.32,14.62,14.22,14.6,310490000,0.0,0.0
2022-12-29,14.39,14.67,14.21,14.59,354923000,0.0,0.0
2022-12-28,13.91,14.25,13.87,14.02,351066000,0.0,0.0
2022-12-27,15.06,15.09,14.04,14.11,464902000,0.0,0.0
2022-12-23,15.18,15.32,14.87,15.19,349326000,0.0,0.0
2022-12-22,16.08,16.12,14.87,15.32,565045000,0.0,0.0
2022-12-21,16.1,16.61,16.09,16.49,325025000,0.0,0.0
2022-12-20,16.05,16.29,15.84,16.07,403260000,0.0,0.0
2022-12-19,16.56,16.59,16.13,16.24,354039000,0.0,0.0
2022-12-16,16.85,17.02,16.39,16.56,478232000,0.0,0.0
2022-12-15,17.13,17.3,16.68,16.94,478542000,0.0,0.0
2022-12-14,17.97,18.23,17.4,17.66,496888000,0.0,0.0
2022-12-13,18.51,18.77,17.69,18.05,656589000,0.0,0.0
2022-12-12,17.02,17.52,16.78,17.52,457328000,0.0,0.0
2022-12-09,17.14,17.57,16.96,16.98,465338000,0.0,0.0
2022-12-08,16.26,17.16,15.94,17.15,515456000,0.0,0.0
2022-12-07,15.76,16.17,15.65,16.1,372388000,0.0,0.0
2022-12-06,16.51,16.56,15.8,15.97,352694000,0.0,0.0
2022-12-05,16.66,16.98,16.46,16.59,352255000,0.0,0.0
2022-12-02,16.64,16.92,16.43,16.86,371389000,0.0,0.0
2022-12-01,16.98,17.25,16.62,17.12,470977000,0.0,0.0
2022-11-30,15.68,16.91,15.58,16.91,565298000,0.004,0.0
2022-11-29,15.81,15.91,15.5,15.62,298384000,0.0,0.0
2022-11-28,16.01,16.34,15.71,15.81,303741000,0.0,0.0
2022-11-25,16.3,16.47,16.15,16.25,167934000,0.0,0.0
2022-11-23,16.08,16.51,16.03,16.5,427241000,0.0,0.0
2022-11-22,15.31,16.04,15.1,16.02,472866000,0.0,0.0
2022-11-21,15.13,15.46,15.06,15.3,404739000,0.0,0.0
2022-11-18,15.95,15.98,15.1,15.39,492072000,0.0,0.0
2022-11-17,15.7,16.25,15.52,15.66,710894000,0.0,0.0
2022-11-16,16.14,16.34,15.85,15.89,649547000,0.0,0.0
2022-11-15,16.7,16.98,16.36,16.65,545876000,0.0,0.0
2022-11-14,16.2,16.52,15.9,16.28,527852000,0.0,0.0
2022-11-11,15.79,16.37,15.46,16.31,655487000,0.0,0.0
2022-11-10,14.78,15.75,14.53,15.73,700819000,0.0,0.0
2022-11-09,14.15,14.19,13.74,13.76,454414000,0.0,0.0
2022-11-08,14.78,14.87,14.2,14.58,595292000,0.0,0.0
2022-11-07,14.21,14.39,13.94,14.28,410061000,0.0,0.0
2022-11-04,13.97,14.21,13.68,14.14,612576000,0.0,0.0
2022-11-03,13.03,13.76,12.94,13.4,500065000,0.0,0.0
2022-11-02,13.83,14.19,13.2,13.2,672628000,0.0,0.0
2022-11-01,13.79,13.91,13.5,13.53,432817000,0.0,0.0
2022-10-31,13.76,13.82,13.28,13.48,486341000,0.0,0.0
2022-10-28,13.09,13.83,13.05,13.82,521040000,0.0,0.0
2022-10-27,13.61,13.82,13.11,13.16,583113000,0.0,0.0
2022-10-26,12.85,13.37,12.69,12.88,532953000,0.0,0.0
2022-10-25,12.68,13.28,12.65,13.25,505482000,0.0,0.0
2022-10-24,12.49,12.69,12.05,12.58,517457000,0.0,0.0
2022-10-21,12.08,12.48,11.87,12.45,609494000,0.0,0.0
2022-10-20,12.1,12.75,12.09,12.18,652398000,0.0,0.0
2022-10-19,11.86,12.34,11.82,12.04,523131000,0.0,0.0
2022-10-18,12.33,12.48,11.6,11.95,659362000,0.0,0.0
2022-10-17,11.5,11.93,11.5,11.87,580774000,0.0,0.0
2022-10-14,12.04,12.1,11.19,11.21,713432000,0.0,0.0
2022-10-13,10.96,12.06,10.8,11.95,850103000,0.0,0.0
2022-10-12,11.57,11.72,11.33,11.49,492590000,0.0,0.0
2022-10-11,11.55,11.83,11.27,11.57,667482000,0.0,0.0
