Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-11,174.31,174.47,171.47,171.96,28484800,0.0,0.0
2024-03-08,176.44,178.79,174.33,175.35,37893200,0.0,0.0
2024-03-07,174.83,177.99,173.72,176.82,34063300,0.0,0.0
2024-03-06,175.54,176.46,173.26,173.51,32090900,0.0,0.0
2024-03-05,176.93,176.93,173.3,174.12,37228300,0.0,0.0
2024-03-04,177.53,180.14,177.49,177.58,37381500,0.0,0.0
2024-03-01,176.75,178.73,176.07,178.22,31981200,0.0,0.0
2024-02-29,173.01,177.22,172.85,176.76,53805400,0.0,0.0
2024-02-28,172.44,174.05,172.27,173.16,28180500,0.0,0.0
2024-02-27,174.08,174.62,172.86,173.54,31141700,0.0,0.0
2024-02-26,175.7,176.37,174.26,174.73,44368600,0.0,0.0
2024-02-23,174.28,175.75,173.7,174.99,59715200,0.0,0.0
2024-02-22,173.1,174.8,171.77,174.58,55392400,0.0,0.0
2024-02-21,168.94,170.23,167.14,168.59,44420100,0.0,0.0
2024-02-20,167.83,168.71,165.74,167.08,41980300,0.0,0.0
2024-02-16,168.74,170.42,167.17,169.51,48107700,0.0,0.0
2024-02-15,170.58,171.17,167.59,169.8,49855200,0.0,0.0
2024-02-14,169.21,171.21,168.28,170.98,42815500,0.0,0.0
2024-02-13,167.73,170.95,165.75,168.64,56345100,0.0,0.0
2024-02-12,174.8,175.39,171.54,172.34,51050400,0.0,0.0
2024-02-09,170.9,175.0,170.58,174.45,56986000,0.0,0.0
2024-02-08,169.65,171.43,168.88,169.84,42316500,0.0,0.0
2024-02-07,169.48,170.88,168.94,170.53,47174100,0.0,0.0
2024-02-06,169.39,170.71,167.65,169.15,42505500,0.0,0.0
2024-02-05,170.2,170.55,167.7,170.31,55081300,0.0,0.0
2024-02-02,169.19,172.5,167.33,171.81,117218300,0.0,0.0
2024-02-01,155.87,159.76,155.62,159.28,76542400,0.0,0.0
2024-01-31,157.0,159.01,154.81,155.2,50284400,0.0,0.0
2024-01-30,160.7,161.73,158.49,159.0,45207400,0.0,0.0
2024-01-29,159.34,161.29,158.9,161.26,45270400,0.0,0.0
2024-01-26,158.42,160.72,157.91,159.12,51047400,0.0,0.0
2024-01-25,156.95,158.51,154.55,157.75,43638600,0.0,0.0
2024-01-24,157.8,158.51,156.48,156.87,48547300,0.0,0.0
2024-01-23,154.85,156.21,153.93,156.02,37986000,0.0,0.0
2024-01-22,156.89,157.05,153.9,154.78,43687500,0.0,0.0
2024-01-19,153.83,155.76,152.74,155.34,51651600,0.0,0.0
2024-01-18,152.77,153.78,151.82,153.5,37850200,0.0,0.0
2024-01-17,151.49,152.15,149.91,151.71,34953400,0.0,0.0
2024-01-16,153.53,154.99,152.15,153.16,41384600,0.0,0.0
2024-01-12,155.39,156.2,154.01,154.62,40484200,0.0,0.0
2024-01-11,155.04,157.17,153.12,155.18,49072700,0.0,0.0
2024-01-10,152.06,154.42,151.88,153.73,44421800,0.0,0.0
2024-01-09,148.33,151.71,148.21,151.37,43812600,0.0,0.0
2024-01-08,146.74,149.4,146.15,149.1,46757100,0.0,0.0
2024-01-05,144.69,146.59,144.53,145.24,45153100,0.0,0.0
2024-01-04,145.59,147.38,144.05,144.57,56039800,0.0,0.0
2024-01-03,149.2,151.05,148.33,148.47,49425500,0.0,0.0
2024-01-02,151.54,152.38,148.39,149.93,47339400,0.0,0.0
2023-12-29,153.1,153.89,151.03,151.94,39823200,0.0,0.0
2023-12-28,153.72,154.08,152.95,153.38,27057000,0.0,0.0
2023-12-27,153.56,154.78,153.12,153.34,31434700,0.0,0.0
2023-12-26,153.56,153.98,153.03,153.41,25067200,0.0,0.0
2023-12-22,153.77,154.35,152.71,153.42,29514100,0.0,0.0
2023-12-21,153.3,153.97,152.1,153.84,36305700,0.0,0.0
2023-12-20,152.9,155.63,151.56,152.12,50322100,0.0,0.0
2023-12-19,154.4,155.12,152.69,153.79,43171300,0.0,0.0
2023-12-18,150.56,154.85,150.05,154.07,62512800,0.0,0.0
2023-12-15,148.38,150.57,147.88,149.97,110089300,0.0,0.0
2023-12-14,149.93,150.54,145.52,147.42,58400800,0.0,0.0
2023-12-13,148.12,149.46,146.82,148.84,52766200,0.0,0.0
2023-12-12,145.52,147.5,145.3,147.48,44944300,0.0,0.0
2023-12-11,145.66,146.19,143.64,145.89,50907300,0.0,0.0
2023-12-08,145.48,147.84,145.4,147.42,41906000,0.0,0.0
2023-12-07,146.15,147.92,145.34,146.88,52352800,0.0,0.0
2023-12-06,147.58,147.85,144.28,144.52,39679000,0.0,0.0
2023-12-05,143.55,148.57,143.13,146.88,46822400,0.0,0.0
2023-12-04,145.25,145.35,142.81,144.84,48294200,0.0,0.0
2023-12-01,146.0,147.25,145.55,147.03,39951800,0.0,0.0
2023-11-30,144.76,146.93,144.33,146.09,65814000,0.0,0.0
2023-11-29,147.85,148.54,145.97,146.32,40610900,0.0,0.0
2023-11-28,146.98,147.6,145.53,147.03,42711700,0.0,0.0
2023-11-27,147.53,149.26,146.88,147.73,53762400,0.0,0.0
2023-11-24,146.7,147.2,145.32,146.74,22378400,0.0,0.0
2023-11-22,144.57,147.74,144.57,146.71,45669100,0.0,0.0
2023-11-21,143.91,144.05,141.5,143.9,71226000,0.0,0.0
2023-11-20,145.13,146.63,144.73,146.13,41951200,0.0,0.0
2023-11-17,142.66,145.23,142.54,145.18,49636700,0.0,0.0
2023-11-16,140.91,143.32,139.52,142.83,49653500,0.0,0.0
2023-11-15,147.06,147.29,142.59,143.2,63875700,0.0,0.0
2023-11-14,145.0,147.26,144.68,145.8,56674600,0.0,0.0
2023-11-13,142.08,143.23,140.67,142.59,35680600,0.0,0.0
2023-11-10,140.46,143.65,139.91,143.56,49287800,0.0,0.0
2023-11-09,142.02,142.65,139.84,140.6,36235400,0.0,0.0
2023-11-08,142.97,143.12,141.22,142.08,44521700,0.0,0.0
2023-11-07,140.55,143.37,140.5,142.71,53553500,0.0,0.0
2023-11-06,138.76,140.73,138.36,139.74,44970400,0.0,0.0
2023-11-03,138.99,139.49,137.45,138.6,44059800,0.0,0.0
2023-11-02,138.73,138.81,136.47,138.07,52236700,0.0,0.0
2023-11-01,133.96,137.35,133.71,137.0,61529400,0.0,0.0
2023-10-31,132.75,133.57,131.71,133.09,51589400,0.0,0.0
2023-10-30,129.72,133.0,128.56,132.71,72485500,0.0,0.0
2023-10-27,126.2,130.02,125.52,127.74,125309300,0.0,0.0
2023-10-26,120.63,121.64,118.35,119.57,100419500,0.0,0.0
2023-10-25,126.04,126.34,120.79,121.39,74577500,0.0,0.0
2023-10-24,127.74,128.8,126.34,128.56,46477400,0.0,0.0
2023-10-23,124.63,127.88,123.98,126.56,48260000,0.0,0.0
2023-10-20,128.05,128.17,124.97,125.17,56406400,0.0,0.0
2023-10-19,130.57,132.24,127.47,128.4,60961400,0.0,0.0
2023-10-18,129.9,130.67,127.51,128.13,42699500,0.0,0.0
2023-10-17,130.39,132.58,128.71,131.47,49344600,0.0,0.0
2023-10-16,130.69,133.07,130.43,132.55,42832900,0.0,0.0
2023-10-13,132.98,133.31,128.95,129.79,45786600,0.0,0.0
2023-10-12,132.17,134.48,131.23,132.33,55528600,0.0,0.0
2023-10-11,129.74,132.05,129.61,131.83,40741800,0.0,0.0
2023-10-10,128.82,130.74,128.05,129.48,42178600,0.0,0.0
2023-10-09,126.22,128.79,124.76,128.26,38773700,0.0,0.0
2023-10-06,124.16,128.45,124.13,127.96,46836700,0.0,0.0
2023-10-05,126.71,126.73,124.33,125.96,39660600,0.0,0.0
2023-10-04,126.06,127.36,125.68,127.0,44203900,0.0,0.0
2023-10-03,128.06,128.52,124.25,124.72,51565000,0.0,0.0
2023-10-02,127.28,130.47,126.54,129.46,48029700,0.0,0.0
2023-09-29,128.2,129.15,126.32,127.12,62411700,0.0,0.0
2023-09-28,124.04,126.58,123.04,125.98,54555000,0.0,0.0
2023-09-27,125.76,127.48,124.13,125.98,66553400,0.0,0.0
2023-09-26,130.12,130.39,125.28,125.98,73048200,0.0,0.0
2023-09-25,129.36,131.78,128.77,131.27,46017800,0.0,0.0
2023-09-22,131.11,132.03,128.52,129.12,59904300,0.0,0.0
2023-09-21,131.94,132.24,129.31,129.33,70343300,0.0,0.0
2023-09-20,138.55,139.37,135.2,135.29,46263700,0.0,0.0
2023-09-19,138.7,138.84,135.56,137.63,61482500,0.0,0.0
2023-09-18,140.48,141.75,139.22,139.98,42823500,0.0,0.0
2023-09-15,142.69,143.57,140.09,140.39,102909300,0.0,0.0
2023-09-14,145.08,145.86,142.95,144.72,64033600,0.0,0.0
2023-09-13,140.95,144.98,140.87,144.85,60465200,0.0,0.0
2023-09-12,142.32,143.0,140.61,141.23,42668500,0.0,0.0
2023-09-11,138.75,143.62,138.64,143.1,56764500,0.0,0.0
2023-09-08,136.86,138.85,136.75,138.23,38348200,0.0,0.0
2023-09-07,133.9,138.03,133.16,137.85,48498900,0.0,0.0
2023-09-06,136.32,137.45,134.61,135.36,41785500,0.0,0.0
2023-09-05,137.73,137.8,135.82,137.27,40636700,0.0,0.0
2023-09-01,139.46,139.96,136.88,138.12,40991500,0.0,0.0
2023-08-31,135.06,138.79,135.0,138.01,58781300,0.0,0.0
2023-08-30,134.93,135.68,133.92,135.07,36137000,0.0,0.0
2023-08-29,133.38,135.14,133.25,134.91,38646100,0.0,0.0
2023-08-28,133.78,133.95,131.85,133.14,34108400,0.0,0.0
2023-08-25,132.47,133.87,130.58,133.26,44147500,0.0,0.0
2023-08-24,136.4,136.78,131.83,131.84,43646300,0.0,0.0
2023-08-23,134.5,135.95,133.22,135.52,42801000,0.0,0.0
2023-08-22,135.08,135.65,133.73,134.25,32905400,0.0,0.0
2023-08-21,133.74,135.19,132.71,134.68,41442500,0.0,0.0
2023-08-18,131.62,134.07,131.15,133.22,48497700,0.0,0.0
2023-08-17,135.46,136.09,133.53,133.98,48354100,0.0,0.0
2023-08-16,137.19,137.27,135.01,135.07,41675900,0.0,0.0
2023-08-15,140.05,141.28,137.23,137.67,42781500,0.0,0.0
2023-08-14,138.3,140.59,137.75,140.57,47148700,0.0,0.0
2023-08-11,137.4,139.33,137.0,138.41,42905800,0.0,0.0
2023-08-10,139.07,140.41,137.49,138.56,58928400,0.0,0.0
2023-08-09,139.97,140.32,137.1,137.85,50017300,0.0,0.0
2023-08-08,140.62,140.84,138.42,139.94,51710500,0.0,0.0
2023-08-07,140.99,142.54,138.95,142.22,71213100,0.0,0.0
2023-08-04,141.06,143.63,139.32,139.57,153128500,0.0,0.0
2023-08-03,127.48,129.84,126.41,128.91,88585200,0.0,0.0
2023-08-02,130.15,130.23,126.82,128.21,51027600,0.0,0.0
2023-08-01,133.55,133.69,131.62,131.69,42098500,0.0,0.0
2023-07-31,133.2,133.87,132.38,133.68,41901500,0.0,0.0
2023-07-28,129.69,133.01,129.33,132.21,46317400,0.0,0.0
2023-07-27,131.0,132.63,127.79,128.25,52610700,0.0,0.0
2023-07-26,126.51,129.08,126.11,128.15,53910100,0.0,0.0
2023-07-25,129.31,129.58,128.53,129.13,39236700,0.0,0.0
2023-07-24,130.31,131.66,128.35,128.8,45591100,0.0,0.0
2023-07-21,131.34,131.37,128.42,130.0,133307300,0.0,0.0
2023-07-20,134.07,134.79,129.33,129.96,59820600,0.0,0.0
2023-07-19,133.39,135.99,132.53,135.36,54531000,0.0,0.0
2023-07-18,132.71,133.86,131.35,132.83,54882900,0.0,0.0
2023-07-17,134.56,135.62,133.21,133.56,48450200,0.0,0.0
2023-07-14,134.06,136.65,134.06,134.68,54487100,0.0,0.0
2023-07-13,134.04,134.67,132.71,134.3,61170900,0.0,0.0
2023-07-12,130.31,131.26,128.83,130.8,54022800,0.0,0.0
2023-07-11,127.75,129.77,127.35,128.78,49951500,0.0,0.0
2023-07-10,129.07,129.28,125.92,127.13,61889300,0.0,0.0
2023-07-07,128.59,130.97,128.13,129.78,41992300,0.0,0.0
2023-07-06,128.25,128.73,127.37,128.36,40639900,0.0,0.0
2023-07-05,130.24,131.4,129.64,130.38,35895400,0.0,0.0
2023-07-03,130.82,131.85,130.07,130.22,28264800,0.0,0.0
2023-06-30,129.47,131.25,128.95,130.36,54350700,0.0,0.0
2023-06-29,128.77,129.26,127.26,127.9,40761000,0.0,0.0
2023-06-28,128.94,131.48,128.44,129.04,52149500,0.0,0.0
2023-06-27,128.63,130.09,127.55,129.18,46801000,0.0,0.0
2023-06-26,129.33,131.49,127.1,127.33,59989300,0.0,0.0
2023-06-23,129.11,130.84,128.28,129.33,71927800,0.0,0.0
2023-06-22,125.31,130.33,125.14,130.15,90354600,0.0,0.0
2023-06-21,125.64,126.73,123.85,124.83,52137700,0.0,0.0
2023-06-20,124.97,127.25,124.5,125.78,56930100,0.0,0.0
2023-06-16,127.71,127.9,125.3,125.49,84247100,0.0,0.0
2023-06-15,125.21,127.69,124.32,127.11,60458500,0.0,0.0
2023-06-14,126.7,126.95,124.12,126.42,52422500,0.0,0.0
2023-06-13,128.12,128.41,125.18,126.66,50564800,0.0,0.0
2023-06-12,124.02,126.78,123.53,126.57,51338000,0.0,0.0
2023-06-09,124.08,125.8,123.19,123.43,51396000,0.0,0.0
2023-06-08,123.01,125.63,122.26,124.25,62159300,0.0,0.0
2023-06-07,127.01,127.37,120.63,121.23,95663300,0.0,0.0
2023-06-06,125.07,127.4,125.0,126.61,45695200,0.0,0.0
2023-06-05,123.36,125.8,123.03,125.3,47950100,0.0,0.0
2023-06-02,124.92,126.39,124.02,124.25,61264400,0.0,0.0
2023-06-01,120.69,123.49,119.93,122.77,54375100,0.0,0.0
2023-05-31,121.45,122.04,119.17,120.58,72800800,0.0,0.0
2023-05-30,122.37,122.92,119.86,121.66,64314800,0.0,0.0
2023-05-26,116.04,121.5,116.02,120.11,96779900,0.0,0.0
2023-05-25,116.63,116.87,114.31,115.0,66496700,0.0,0.0
2023-05-24,115.35,117.34,115.02,116.75,63487900,0.0,0.0
2023-05-23,114.27,117.14,113.78,114.99,67576300,0.0,0.0
2023-05-22,116.77,116.77,114.25,115.01,70741100,0.0,0.0
2023-05-19,118.16,118.31,115.7,116.25,55056300,0.0,0.0
2023-05-18,116.69,118.6,116.34,118.15,73174100,0.0,0.0
2023-05-17,114.89,115.83,114.22,115.5,65655200,0.0,0.0
2023-05-16,111.05,114.79,111.05,113.4,71472900,0.0,0.0
2023-05-15,111.15,112.29,109.25,111.2,53011100,0.0,0.0
2023-05-12,112.16,112.64,109.32,110.26,49852700,0.0,0.0
2023-05-11,111.03,113.28,110.49,112.18,74924800,0.0,0.0
2023-05-10,108.1,110.67,108.05,110.19,78627600,0.0,0.0
2023-05-09,105.48,106.79,105.16,106.62,44089400,0.0,0.0
2023-05-08,105.04,106.1,104.7,105.83,49430900,0.0,0.0
2023-05-05,104.27,105.76,103.55,105.66,56951700,0.0,0.0
2023-05-04,104.04,105.39,103.31,104.0,45345500,0.0,0.0
2023-05-03,103.74,105.96,103.28,103.65,65051900,0.0,0.0
2023-05-02,101.47,103.9,101.15,103.63,73469400,0.0,0.0
2023-05-01,104.95,105.23,101.82,102.05,74728100,0.0,0.0
2023-04-28,107.73,109.48,104.33,105.45,130715900,0.0,0.0
2023-04-27,108.16,110.86,106.8,109.82,149961200,0.0,0.0
2023-04-26,105.04,106.62,104.1,104.98,73803800,0.0,0.0
2023-04-25,104.91,105.45,102.45,102.57,65026800,0.0,0.0
2023-04-24,107.66,109.23,105.07,106.21,69575600,0.0,0.0
2023-04-21,106.1,108.15,105.08,106.96,86774200,0.0,0.0
2023-04-20,103.53,105.25,103.21,103.81,57696900,0.0,0.0
2023-04-19,101.58,105.12,101.39,104.3,58398900,0.0,0.0
2023-04-18,103.95,104.2,101.52,102.3,39790500,0.0,0.0
2023-04-17,103.16,103.73,101.59,102.74,39919500,0.0,0.0
2023-04-14,102.07,103.2,101.11,102.51,51450500,0.0,0.0
2023-04-13,98.95,102.57,98.71,102.4,67925100,0.0,0.0
2023-04-12,100.4,100.51,97.71,97.83,56735000,0.0,0.0
2023-04-11,100.8,101.0,99.01,99.92,60417800,0.0,0.0
2023-04-10,100.96,102.2,99.57,102.17,37261200,0.0,0.0
2023-04-06,100.75,102.38,99.8,102.06,43808000,0.0,0.0
2023-04-05,103.91,103.91,100.75,101.1,45175400,0.0,0.0
2023-04-04,102.75,104.2,102.11,103.95,48662500,0.0,0.0
2023-04-03,102.3,103.29,101.43,102.41,41135700,0.0,0.0
2023-03-31,102.16,103.49,101.95,103.29,56750300,0.0,0.0
2023-03-30,101.55,103.04,101.01,102.0,53633400,0.0,0.0
2023-03-29,98.69,100.42,98.56,100.25,49783300,0.0,0.0
2023-03-28,98.11,98.44,96.29,97.24,38720100,0.0,0.0
2023-03-27,99.07,99.34,97.08,98.04,46721300,0.0,0.0
2023-03-24,98.07,98.3,96.4,98.13,56095400,0.0,0.0
2023-03-23,100.43,101.06,97.62,98.71,57559300,0.0,0.0
2023-03-22,100.45,102.1,98.61,98.7,57475400,0.0,0.0
2023-03-21,98.14,100.85,98.0,100.61,58597300,0.0,0.0
2023-03-20,98.41,98.48,95.7,97.71,62388900,0.0,0.0
2023-03-17,99.79,100.66,97.46,98.95,87300200,0.0,0.0
2023-03-16,95.75,100.99,95.61,100.04,84446900,0.0,0.0
2023-03-15,93.22,96.67,93.07,96.2,70731800,0.0,0.0
2023-03-14,93.83,95.07,92.71,94.88,60912700,0.0,0.0
2023-03-13,89.97,94.02,88.12,92.43,72397100,0.0,0.0
2023-03-10,92.67,93.57,90.25,90.73,69827500,0.0,0.0
2023-03-09,93.68,96.21,92.18,92.25,56218700,0.0,0.0
2023-03-08,93.6,94.17,92.18,93.92,44899100,0.0,0.0
2023-03-07,94.06,95.09,92.78,93.55,49100700,0.0,0.0
2023-03-06,95.19,96.55,93.74,93.75,52112400,0.0,0.0
2023-03-03,92.74,94.94,92.66,94.9,55759600,0.0,0.0
2023-03-02,91.41,92.23,90.39,92.13,55509400,0.0,0.0
2023-03-01,93.87,94.68,91.59,92.17,52299500,0.0,0.0
2023-02-28,93.14,94.69,92.92,94.23,43959300,0.0,0.0
2023-02-27,94.28,94.78,93.14,93.76,47470300,0.0,0.0
2023-02-24,93.53,94.14,92.32,93.5,57053800,0.0,0.0
2023-02-23,96.12,96.43,93.67,95.82,48467000,0.0,0.0
2023-02-22,95.1,97.01,94.8,95.79,59534100,0.0,0.0
2023-02-21,95.34,95.61,94.27,94.58,56580400,0.0,0.0
2023-02-17,97.8,97.94,95.65,97.2,60029400,0.0,0.0
2023-02-16,99.21,100.63,98.1,98.15,56339200,0.0,0.0
2023-02-15,99.09,101.17,98.45,101.16,47957600,0.0,0.0
2023-02-14,98.41,100.92,97.52,99.7,56202900,0.0,0.0
2023-02-13,97.85,99.68,96.91,99.54,52841500,0.0,0.0
2023-02-10,97.56,98.82,96.23,97.61,52740100,0.0,0.0
2023-02-09,101.32,101.78,97.57,98.24,64622500,0.0,0.0
2023-02-08,102.04,102.67,98.78,100.05,75878300,0.0,0.0
2023-02-07,101.17,102.41,98.08,102.11,119501300,0.0,0.0
2023-02-06,102.93,103.95,100.65,102.18,81945200,0.0,0.0
2023-02-03,105.26,108.78,102.52,103.39,144374800,0.0,0.0
2023-02-02,110.25,114.0,108.88,112.91,158154200,0.0,0.0
2023-02-01,102.53,106.24,101.24,105.15,80450100,0.0,0.0
2023-01-31,101.16,103.35,101.14,103.13,66527300,0.0,0.0
2023-01-30,101.09,101.74,99.01,100.55,70691900,0.0,0.0
2023-01-27,99.53,103.49,99.53,102.24,87775600,0.0,0.0
2023-01-26,98.24,99.49,96.92,99.22,68523600,0.0,0.0
2023-01-25,92.56,97.24,91.52,97.18,94261600,0.0,0.0
2023-01-24,96.93,98.09,96.0,96.32,66929500,0.0,0.0
2023-01-23,97.56,97.78,95.86,97.52,76501100,0.0,0.0
2023-01-20,93.86,97.35,93.2,97.25,67481500,0.0,0.0
2023-01-19,94.74,95.44,92.86,93.68,69002700,0.0,0.0
2023-01-18,97.25,99.32,95.38,95.46,79570400,0.0,0.0
2023-01-17,98.68,98.89,95.73,96.05,72755000,0.0,0.0
2023-01-13,94.18,98.37,94.12,98.12,85549400,0.0,0.0
2023-01-12,96.93,97.19,93.5,95.27,85254800,0.0,0.0
2023-01-11,90.93,95.26,90.93,95.09,103126200,0.0,0.0
2023-01-10,87.57,90.19,87.29,89.87,67756600,0.0,0.0
2023-01-09,87.46,89.48,87.08,87.36,65266100,0.0,0.0
2023-01-06,83.03,86.4,81.43,86.08,83303400,0.0,0.0
2023-01-05,85.33,85.42,83.07,83.12,67930800,0.0,0.0
2023-01-04,86.55,86.98,83.36,85.14,68885100,0.0,0.0
2023-01-03,85.46,86.96,84.21,85.82,76706000,0.0,0.0
2022-12-30,83.12,84.05,82.47,84.0,62401200,0.0,0.0
2022-12-29,82.87,84.55,82.55,84.18,54995900,0.0,0.0
2022-12-28,82.8,83.48,81.69,81.82,58228600,0.0,0.0
2022-12-27,84.97,85.35,83.0,83.04,57284000,0.0,0.0
2022-12-23,83.25,85.78,82.93,85.25,57433700,0.0,0.0
2022-12-22,85.52,85.68,82.25,83.79,81431300,0.0,0.0
2022-12-21,86.18,87.23,85.21,86.77,59267200,0.0,0.0
2022-12-20,85.33,86.61,84.33,85.19,74348300,0.0,0.0
2022-12-19,87.51,87.63,84.51,84.92,83531500,0.0,0.0
2022-12-16,88.27,89.35,86.73,87.86,146144100,0.0,0.0
2022-12-15,89.89,89.97,87.47,88.45,84802900,0.0,0.0
2022-12-14,92.5,93.46,89.87,91.58,70298000,0.0,0.0
2022-12-13,95.23,96.25,90.52,92.49,100212000,0.0,0.0
2022-12-12,89.21,90.58,87.87,90.55,61999800,0.0,0.0
2022-12-09,88.9,90.3,88.63,89.09,67398500,0.0,0.0
2022-12-08,89.24,90.86,87.88,90.35,73305900,0.0,0.0
2022-12-07,88.34,89.89,87.48,88.46,68086900,0.0,0.0
2022-12-06,90.5,91.04,87.9,88.25,75503600,0.0,0.0
2022-12-05,93.05,94.06,90.82,91.01,71535500,0.0,0.0
2022-12-02,94.48,95.36,93.78,94.13,72496400,0.0,0.0
2022-12-01,96.99,97.23,94.92,95.5,68488000,0.0,0.0
2022-11-30,92.47,96.54,91.53,96.54,102805800,0.0,0.0
2022-11-29,94.04,94.41,91.44,92.42,65567300,0.0,0.0
2022-11-28,93.93,96.4,93.43,93.95,74943100,0.0,0.0
2022-11-25,93.79,94.43,93.07,93.41,35088600,0.0,0.0
2022-11-23,93.24,94.58,92.83,94.13,59414700,0.0,0.0
2022-11-22,92.62,93.35,90.87,93.2,62192000,0.0,0.0
2022-11-21,93.97,95.02,90.59,92.46,84330300,0.0,0.0
2022-11-18,95.95,95.99,92.48,94.14,72428200,0.0,0.0
2022-11-17,95.37,96.97,94.03,94.85,82617900,0.0,0.0
2022-11-16,96.85,98.49,95.54,97.12,87958800,0.0,0.0
2022-11-15,103.21,103.79,97.34,98.94,111336300,0.0,0.0
2022-11-14,98.77,100.12,97.29,98.49,99533100,0.0,0.0
2022-11-11,97.88,101.19,96.66,100.79,111590500,0.0,0.0
2022-11-10,92.94,98.69,91.65,96.63,173414900,0.0,0.0
2022-11-09,89.47,89.48,85.87,86.14,90796200,0.0,0.0
2022-11-08,90.79,91.72,88.23,89.98,88703400,0.0,0.0
2022-11-07,91.95,92.1,89.04,90.53,77495700,0.0,0.0
2022-11-04,91.49,92.44,88.04,90.98,129101300,0.0,0.0
2022-11-03,92.47,93.5,89.02,89.3,136683300,0.0,0.0
2022-11-02,97.32,97.74,92.01,92.12,135761800,0.0,0.0
2022-11-01,103.99,104.58,96.06,96.79,153370000,0.0,0.0
2022-10-31,103.56,104.87,100.74,102.44,99251400,0.0,0.0
2022-10-28,97.91,103.96,97.66,103.41,223133400,0.0,0.0
2022-10-27,113.92,114.12,109.77,110.96,129605400,0.0,0.0
2022-10-26,116.0,119.35,114.76,115.66,68802300,0.0,0.0
2022-10-25,119.65,121.32,118.95,120.6,50934600,0.0,0.0
2022-10-24,119.98,120.39,116.57,119.82,49531500,0.0,0.0
2022-10-21,114.79,119.59,114.5,119.32,55660500,0.0,0.0
2022-10-20,113.83,118.24,113.51,115.25,48795100,0.0,0.0
2022-10-19,114.71,116.59,113.22,115.07,47198100,0.0,0.0
2022-10-18,119.06,119.52,114.79,116.36,65607400,0.0,0.0
2022-10-17,110.11,114.19,110.09,113.79,62782000,0.0,0.0
2022-10-14,114.1,114.96,106.6,106.9,67737300,0.0,0.0
2022-10-13,107.88,113.44,105.35,112.53,86868100,0.0,0.0
2022-10-12,112.49,113.83,111.4,112.9,45728700,0.0,0.0
2022-10-11,112.71,115.48,110.39,112.21,56432200,0.0,0.0
